Start Time,End Time,Speaker,Word
0.0,0.3410000000000082,C,number
0.3410000000000082,0.90199999999993,C,"11,"
0.90199999999993,0.9220000000000255,C,a
0.9619999999999891,1.342999999999961,C,compass.
1.4629999999999654,1.502999999999929,C,I
1.5430000000000064,1.7440000000000282,C,put
1.76400000000001,2.004000000000019,C,yes
2.024000000000001,2.1639999999999873,C,for
2.203999999999951,2.3450000000000273,C,that.
3.1680000000000064,3.3279999999999745,R,"Yeah,"
3.3479999999999563,3.4279999999999973,R,I
3.447999999999979,3.5879999999999654,R,put
3.6079999999999472,3.768000000000029,R,yes
3.8079999999999927,3.9279999999999973,R,for
4.008000000000038,4.088999999999942,R,that
4.109000000000037,4.149000000000001,R,as
4.168999999999983,4.408999999999992,R,"well,"
4.428999999999974,5.989000000000033,R,simply
6.0499999999999545,6.470000000000027,R,because
7.090000000000032,7.169999999999959,R,if
7.189999999999941,7.409999999999968,R,they've
7.449999999999932,7.649999999999977,R,been
7.669999999999959,7.710000000000036,R,in
7.769999999999982,8.071000000000026,R,touch
8.130999999999972,8.331000000000017,R,with
8.910999999999945,9.170999999999935,R,the
9.311000000000035,9.61099999999999,R,rescue
9.630999999999972,9.831000000000017,R,team
10.271999999999935,10.672000000000025,R,before
12.033000000000015,12.133000000000038,R,and
12.212999999999965,12.293000000000006,R,if
12.972999999999956,13.092999999999961,R,they
13.112999999999943,13.293000000000006,R,need
13.33299999999997,13.413000000000011,R,to
13.452999999999975,13.612999999999943,R,get
13.692999999999984,14.033999999999992,R,somewhere
14.153999999999996,14.853999999999928,R,"else,"
14.894000000000005,14.95399999999995,R,if
14.973999999999933,15.073999999999955,R,the
15.093999999999937,15.333999999999946,R,rescue
15.353999999999928,15.51400000000001,R,team
15.533999999999992,15.614000000000033,R,have
15.853999999999928,16.215000000000032,R,located
16.254999999999995,16.355000000000018,R,them
16.375,16.495000000000005,R,but
16.55499999999995,16.735000000000014,R,can't
16.774999999999977,16.995000000000005,R,reach
17.034999999999968,17.174999999999955,R,them
17.235000000000014,17.29499999999996,R,or
17.31499999999994,17.454999999999927,R,know
17.495000000000005,17.754999999999995,R,roughly
17.774999999999977,17.895999999999958,R,where
17.91599999999994,17.99599999999998,R,they
18.035999999999945,18.135999999999967,R,are
18.17599999999993,18.23599999999999,R,and
18.275999999999954,18.456000000000017,R,say
18.476,18.555999999999926,R,you
18.596000000000004,18.73599999999999,R,need
18.755999999999972,18.836000000000013,R,to
18.855999999999995,19.015999999999963,R,head
19.076000000000022,19.23599999999999,R,this
19.275999999999954,19.775999999999954,R,direction
20.297000000000025,20.41700000000003,R,so
20.437000000000012,20.51699999999994,R,we
20.537000000000035,20.65700000000004,R,can
20.697000000000003,20.937000000000012,R,find
20.976999999999975,21.15700000000004,R,"you,"
21.636999999999944,22.317999999999984,R,then
22.357999999999947,22.51800000000003,R,they've
22.53800000000001,22.658000000000015,R,got
22.677999999999997,22.69799999999998,R,a
22.71799999999996,22.857999999999947,R,point
22.898000000000025,22.937999999999988,R,of
22.977999999999952,23.51800000000003,R,reference.
23.557999999999993,23.638000000000034,C,If
23.658000000000015,23.778999999999996,C,you've
23.798999999999978,23.978999999999928,C,got
23.999000000000024,24.019000000000005,C,a
24.05899999999997,24.538999999999987,C,"compass,"
24.619000000000028,25.218999999999937,C,it
25.239000000000033,25.438999999999965,C,doesn't
25.458999999999946,25.678999999999974,C,matter
25.698999999999955,25.74000000000001,C,if
25.779999999999973,25.840000000000032,C,you
25.860000000000014,25.960000000000036,C,don't
25.980000000000018,26.079999999999927,C,know
26.120000000000005,26.639999999999986,C,where
26.899999999999977,27.360000000000014,C,you
27.460000000000036,27.600000000000023,C,"are,"
27.67999999999995,27.80099999999993,C,all
27.821000000000026,27.980999999999995,C,you've
28.000999999999976,28.140999999999963,C,got
28.180999999999926,28.221000000000004,C,to
28.240999999999985,28.341000000000008,C,do
28.400999999999954,28.461000000000013,C,is
28.500999999999976,28.660999999999945,C,head
28.721000000000004,28.78099999999995,C,in
28.86099999999999,28.920999999999935,C,a
29.201000000000022,29.640999999999963,C,particular
29.660999999999945,30.04200000000003,C,direction.
31.32899999999995,31.629999999999995,C,So
31.75,31.769999999999982,C,I
31.789999999999964,31.970000000000027,C,put
32.049999999999955,32.25,C,yes
32.26999999999998,32.389999999999986,C,for
32.42999999999995,32.63099999999997,C,that.
