Start Time,End Time,Speaker,Word
0.0,0.12000000000000455,C,the
0.160000000000025,0.5410000000000252,C,cigarette
0.5810000000000173,0.8410000000000082,C,lighter
0.8610000000000184,1.1410000000000196,C,without
1.2010000000000218,1.5810000000000173,C,fluid.
3.1610000000000014,3.4210000000000207,R,No.
4.662000000000006,4.902000000000015,C,Yeah.
5.602000000000004,5.742000000000019,C,"See,"
5.7620000000000005,5.9220000000000255,C,that's
5.9620000000000175,6.162000000000006,C,another
6.202000000000027,6.282000000000011,C,one
6.302000000000021,6.362000000000023,C,I
6.382000000000005,6.5020000000000095,C,was
6.542000000000002,6.902000000000015,C,dubious
6.9620000000000175,7.302000000000021,C,about
7.382000000000005,7.682000000000016,C,too.
10.183000000000021,10.243000000000023,R,I
10.283000000000015,10.503000000000014,R,"mean,"
10.723000000000013,10.88300000000001,R,if
11.063000000000017,11.203000000000003,R,it's
11.263000000000005,11.624000000000024,R,without
11.724000000000018,12.144000000000005,R,fluid.
13.124000000000024,13.28400000000002,C,Yeah.
14.539000000000016,14.63900000000001,C,It's
14.65900000000002,14.739000000000004,C,not
14.759000000000015,14.879000000000019,C,really
14.899000000000001,14.979000000000013,C,that
15.059000000000026,15.180000000000007,C,useful.
15.200000000000017,15.280000000000001,C,I
15.300000000000011,15.420000000000016,C,"mean,"
15.440000000000026,15.480000000000018,C,it
15.52000000000001,15.700000000000017,C,would
15.880000000000024,16.100000000000023,C,serve
16.120000000000005,16.220000000000027,C,as
16.26000000000002,16.30000000000001,C,a
16.340000000000003,16.64100000000002,C,"spark,"
16.68100000000001,16.801000000000016,C,but
16.821000000000026,16.90100000000001,C,you
16.92100000000002,17.061000000000007,C,could
17.081000000000017,17.201000000000022,C,get
17.221000000000004,17.36100000000002,C,that
17.40100000000001,17.581000000000017,C,from
18.262,18.842000000000013,C,putting
18.863,18.923000000000002,C,two
19.003000000000014,19.263000000000005,C,stones
19.303000000000026,19.66300000000001,C,together.
20.184000000000026,20.384000000000015,C,So
20.584000000000003,20.644000000000005,C,I
20.704000000000008,20.924000000000007,C,"think,"
21.06400000000002,21.244,C,"yeah,"
21.38500000000002,21.44500000000002,C,I
21.465000000000003,21.585000000000008,C,think
21.605000000000018,21.745000000000005,C,you're
21.765000000000015,21.905,C,right.
21.92500000000001,21.94500000000002,C,I
21.985000000000014,22.205000000000013,C,think
22.525000000000006,22.646000000000015,C,it
23.02600000000001,23.186000000000007,C,should
23.206000000000017,23.286,C,be
23.326000000000022,23.386000000000024,C,a
23.446000000000026,23.606000000000023,C,no.
24.34700000000001,24.727000000000004,R,Okay.
