Start Time,End Time,Speaker,Word
0.0,0.12000000000000455,C,Now
0.14000000000001478,0.4000000000000057,C,here's
0.4200000000000159,0.4399999999999977,C,a
0.46000000000000796,1.0,C,contentious
1.0800000000000125,1.1599999999999966,C,one.
1.1800000000000068,1.2600000000000193,C,How
1.3010000000000161,1.521000000000015,C,about
1.561000000000007,1.9610000000000127,C,whisky?
2.7620000000000005,2.921999999999997,R,I've
2.9420000000000073,3.082000000000022,R,said
3.162000000000006,3.4020000000000152,R,no.
3.5420000000000016,3.582000000000022,R,I
3.622000000000014,3.8220000000000027,R,couldn't
3.842000000000013,4.183000000000021,R,imagine
4.203000000000003,4.223000000000013,R,a
5.78400000000002,6.024000000000001,R,need
6.044000000000011,6.26400000000001,R,for
6.28400000000002,6.364000000000004,R,the
6.3840000000000146,6.685000000000002,R,whisky.
8.126000000000005,8.186000000000007,C,"Oh,"
8.225999999999999,8.506,C,God.
9.347000000000008,9.546999999999997,C,"Well,"
9.727000000000004,9.867000000000019,C,I
9.967000000000013,10.247000000000014,C,actually
10.287000000000006,10.447000000000003,C,said
10.50800000000001,10.648000000000025,C,no
10.688000000000017,10.788000000000011,C,as
10.808000000000021,12.069000000000017,C,well.
15.131,15.231000000000023,C,How
15.271000000000015,15.431000000000012,C,many
15.471000000000004,15.691000000000003,C,people
15.751000000000005,15.852000000000004,C,are
15.872000000000014,18.854000000000013,C,there?
19.094000000000023,19.274,R,That's
19.29400000000001,19.31400000000002,R,a
19.354000000000013,19.474000000000018,R,good
19.73400000000001,20.015000000000015,R,question.
25.188000000000017,25.22800000000001,R,I
25.24800000000002,25.368000000000023,R,don't
25.388000000000005,25.52800000000002,R,believe
25.548000000000002,25.588000000000022,R,it
25.628000000000014,25.828000000000003,R,does.
31.432000000000016,31.592000000000013,C,"So,"
31.75200000000001,32.09200000000001,C,I
32.132000000000005,32.232,C,"mean,"
32.27200000000002,32.31200000000001,C,if
32.352000000000004,32.392000000000024,C,it
32.432000000000016,32.512,C,was
32.55200000000002,32.59200000000001,C,a
32.632000000000005,32.87300000000002,C,dozen
32.91300000000001,33.15300000000002,C,"people,"
33.19300000000001,33.253000000000014,C,a
33.273000000000025,33.41300000000001,C,bottle
33.43300000000002,33.47300000000001,C,of
33.49300000000002,33.753000000000014,C,whiskey
33.773000000000025,33.85300000000001,C,is
33.893,33.97300000000001,C,not
34.013000000000005,34.13300000000001,C,going
34.15300000000002,34.19300000000001,C,to
34.233000000000004,34.333,C,go
34.393,34.714,C,"anyway,"
35.35400000000001,35.47400000000002,C,is
35.51400000000001,35.614000000000004,C,it?
37.11500000000001,37.295000000000016,R,No.
37.535,37.69500000000002,C,So
37.775000000000006,37.85500000000002,C,I
37.89500000000001,38.07600000000002,C,also
38.096000000000004,38.256,C,put
38.29600000000002,38.476,C,no
38.49600000000001,38.596000000000004,C,for
38.636000000000024,38.756,C,that
38.83600000000001,38.93600000000001,C,one.
39.596000000000004,39.777000000000015,C,Cool.
