Start Time,End Time,Speaker,Word
0.0,0.36000000000001364,R,What
0.4399999999999977,0.6000000000000227,R,was
0.6800000000000068,0.7200000000000273,R,it?
0.7599999999999909,0.9399999999999977,R,Piece
0.9800000000000182,1.0400000000000205,R,of
1.079999999999984,1.3000000000000114,R,"heavy,"
1.3199999999999932,1.5600000000000023,R,jizzy
1.6000000000000227,1.9399999999999977,R,canvas.
2.0,2.079999999999984,R,I
2.1000000000000227,2.2800000000000296,R,put
2.340000000000032,2.5600000000000023,R,no.
2.6200000000000045,2.6999999999999886,R,I
2.781000000000006,3.100999999999999,R,really
3.120999999999981,3.341000000000008,R,wasn't
3.36099999999999,3.501000000000033,R,sure
3.521000000000015,3.6610000000000014,R,about
3.701000000000022,3.841000000000008,R,this.
4.100999999999999,4.1410000000000196,R,I
4.161000000000001,4.281000000000006,R,could
4.300999999999988,4.4010000000000105,R,have
4.420999999999992,4.5610000000000355,R,gone
4.600999999999999,4.721000000000004,R,no
4.761000000000024,4.821000000000026,R,or
4.86099999999999,5.040999999999997,R,yes
5.0610000000000355,5.161000000000001,R,for
5.180999999999983,5.300999999999988,R,that
5.381000000000029,5.4809999999999945,R,one.
6.9010000000000105,6.9809999999999945,C,I
7.021000000000015,7.201000000000022,C,put
7.221000000000004,7.641999999999996,C,yes.
8.162000000000035,8.961999999999989,R,Okay.
9.281999999999982,9.50200000000001,C,Just
9.602000000000032,10.281999999999982,C,because
11.00200000000001,11.062000000000012,C,I
11.081999999999994,11.22199999999998,C,thought
11.242000000000019,11.322000000000003,C,they
11.341999999999985,11.461999999999989,C,could
11.50200000000001,11.641999999999996,C,make
11.662000000000035,11.701999999999998,C,a
11.742000000000019,12.062000000000012,C,shelter
12.081999999999994,12.223000000000013,C,with
12.263000000000034,12.302999999999997,C,it
12.363,12.603000000000009,C,again.
12.703000000000031,12.942999999999984,C,"But,"
13.603000000000009,13.663000000000011,C,I
13.682999999999993,13.783000000000015,C,"mean,"
13.822999999999979,13.923000000000002,C,it's
13.942999999999984,14.023000000000025,C,the
