Start Time,End Time,Speaker,Word
0.0,0.539999999999992,C,"newspapers,"
0.5800000000000125,0.6599999999999966,C,I
0.6999999999999886,0.9199999999999875,C,put
0.9399999999999977,1.039999999999992,C,no.
1.0800000000000125,1.2800000000000011,C,That's
1.3199999999999932,1.6200000000000045,C,silly.
2.820999999999998,2.9209999999999923,R,I
2.9410000000000025,3.1810000000000116,R,put
3.2609999999999957,3.580999999999989,R,yes
3.6810000000000116,3.9610000000000127,R,because
3.9809999999999945,4.080999999999989,R,you
4.100999999999999,4.221000000000004,R,can
4.281000000000006,4.700999999999993,R,actually
4.9410000000000025,5.100999999999999,R,see
5.140999999999991,5.241000000000014,R,how
5.282000000000011,5.481999999999999,R,they've
5.5020000000000095,5.641999999999996,R,got
5.662000000000006,5.74199999999999,R,the
5.822000000000003,6.081999999999994,R,extra
6.102000000000004,6.3019999999999925,R,set
6.322000000000003,6.361999999999995,R,of
6.382000000000005,6.7620000000000005,R,clothes.
7.227000000000004,7.347000000000008,R,You
7.3870000000000005,7.507000000000005,R,can
7.606999999999999,8.007000000000005,R,actually
8.146999999999991,8.388000000000005,R,put
8.488,8.988,R,paper
9.068000000000012,9.608000000000004,R,between
10.068000000000012,10.228000000000009,R,your
10.268,10.527999999999992,R,layers
10.587999999999994,10.669000000000011,R,of
10.688999999999993,11.068999999999988,R,clothes
11.109000000000009,11.169000000000011,R,and
11.209000000000003,11.34899999999999,R,it's
11.38900000000001,11.62899999999999,R,another
11.669000000000011,11.869,R,layer
11.88900000000001,11.929000000000002,R,of
11.968999999999994,12.588999999999999,R,insulation.
12.609000000000009,13.370000000000005,R,Because
13.409999999999997,13.469999999999999,R,if
13.490000000000009,13.610000000000014,R,it's
13.72999999999999,13.870000000000005,R,one
13.930000000000007,14.110000000000014,R,per
14.150000000000006,14.650000000000006,R,"person,"
14.75,14.990000000000009,R,there's
15.030000000000001,15.289999999999992,R,enough
15.350999999999999,15.670999999999992,R,paper
15.711000000000013,15.950999999999993,R,there
16.450999999999993,16.570999999999998,R,to
16.591000000000008,16.730999999999995,R,go
16.751000000000005,17.070999999999998,R,around
17.170999999999992,17.311000000000007,R,all
17.33099999999999,17.37100000000001,R,of
17.471000000000004,17.71199999999999,R,"the,"
18.27199999999999,18.431999999999988,R,like
18.551999999999992,18.692000000000007,R,all
18.71199999999999,18.77199999999999,R,of
18.792,18.852000000000004,R,the
18.871999999999986,19.132000000000005,R,people.
19.151999999999987,19.192000000000007,R,So
19.21199999999999,19.312000000000012,R,you
19.331999999999994,19.451999999999998,R,can
19.49199999999999,19.732,R,wrap
19.831999999999994,19.891999999999996,R,"it,"
20.293000000000006,20.393,R,you
20.41300000000001,20.552999999999997,R,"can,"
20.752999999999986,20.833,R,on
20.87299999999999,21.09299999999999,R,top
21.13300000000001,21.193000000000012,R,of
21.233000000000004,21.41300000000001,R,your
21.453000000000003,21.772999999999996,R,"clothes,"
21.833,21.932999999999993,R,you
21.973000000000013,22.073000000000008,R,can
22.13300000000001,22.354000000000013,R,wrap
22.373999999999995,22.454000000000008,R,the
22.494,22.813999999999993,R,paper
22.834000000000003,23.074000000000012,R,around
23.114000000000004,23.19399999999999,R,and
23.23400000000001,23.354000000000013,R,then
23.394000000000005,23.554000000000002,R,put
23.574000000000012,23.653999999999996,R,the
23.774,24.074000000000012,R,extra
24.093999999999994,24.274,R,set
24.29400000000001,24.334000000000003,R,of
24.354000000000013,24.694999999999993,R,clothes
24.754999999999995,24.85499999999999,R,on
24.89500000000001,25.11500000000001,R,top
25.155,25.235000000000014,R,and
25.254999999999995,25.375,R,it's
25.39500000000001,25.435000000000002,R,an
25.495000000000005,25.754999999999995,R,extra
25.794999999999987,25.995000000000005,R,layer
26.014999999999986,26.055000000000007,R,of
26.11500000000001,26.754999999999995,R,insulation.
27.376000000000005,27.476,C,And
27.536,27.635999999999996,C,is
27.675999999999988,27.73599999999999,C,it
27.77600000000001,28.415999999999997,C,insulating?
28.436000000000007,28.476,C,Is
29.295999999999992,29.39699999999999,C,it
29.496999999999986,29.717000000000013,C,very
29.757000000000005,30.016999999999996,C,warm?
30.037000000000006,30.076999999999998,C,Is
30.516999999999996,30.576999999999998,C,it
30.61699999999999,30.87700000000001,C,warm?
30.89699999999999,31.037000000000006,R,Well
31.77799999999999,31.897999999999996,R,it's
31.937999999999988,32.05799999999999,R,not
32.138000000000005,32.43799999999999,R,very
32.47800000000001,32.69800000000001,R,"warm,"
32.71799999999999,32.99799999999999,R,but
33.09800000000001,33.238,R,it's
33.298,33.518,R,more
33.55799999999999,33.75800000000001,R,"than,"
34.03899999999999,34.13900000000001,R,you
34.179,34.278999999999996,R,"know,"
34.29900000000001,34.399,R,what
34.41900000000001,34.59899999999999,R,they've
34.63900000000001,34.87899999999999,R,got.
36.007000000000005,36.167,C,Put
36.206999999999994,36.50800000000001,C,yes
36.52799999999999,36.768,C,then
36.84800000000001,36.96799999999999,C,and...
37.66900000000001,37.929,C,"Yeah,"
37.968999999999994,38.149,C,let's
38.16900000000001,38.32900000000001,C,put
38.34899999999999,38.66999999999999,C,yes.
