Start Time,End Time,Speaker,Word
0.0,0.10000000000002274,C,the
0.1410000000000764,1.36200000000008,C,chocolate.
1.461999999999989,1.5620000000000118,C,I
1.5819999999999936,1.7420000000000755,C,said
1.7620000000000573,1.9230000000000018,C,yes
1.9430000000000973,2.0430000000000064,C,to
2.063000000000102,2.22300000000007,C,that
2.243000000000052,2.5830000000000837,C,because
2.6030000000000655,2.6230000000000473,C,I
2.643000000000029,2.8040000000000873,C,thought
2.824000000000069,2.8640000000000327,C,it
2.8840000000000146,2.9440000000000737,C,was
2.9640000000000555,3.2040000000000646,C,something
3.244000000000028,3.324000000000069,C,to
3.344000000000051,3.424000000000092,C,"eat,"
3.4440000000000737,3.504000000000019,C,you
3.5440000000000964,3.685000000000059,C,know.
5.166000000000054,5.407000000000039,R,Yep.
5.706999999999994,5.947000000000003,C,"Alright,"
6.388000000000034,6.927999999999997,C,side.
