Start Time,End Time,Speaker,Word
0.0,0.09999999999999787,C,An
0.1999999999999993,0.379999999999999,C,"axe,"
0.4399999999999977,0.5,C,I
0.5199999999999996,0.6999999999999993,C,thought
0.7399999999999984,0.879999999999999,C,yeah
0.9199999999999982,1.1799999999999997,C,because
1.2199999999999989,1.3200000000000003,C,they
1.3399999999999999,1.5009999999999977,C,could
1.5410000000000004,1.7609999999999992,C,chop
1.820999999999998,1.9009999999999998,C,up
1.940999999999999,3.160999999999998,C,wood
4.061999999999998,4.122,C,and
4.161999999999999,4.241999999999997,C,they
4.2620000000000005,4.381999999999998,C,could
4.4019999999999975,4.501999999999999,C,make
4.5219999999999985,4.541999999999998,C,a
4.582000000000001,4.802,C,fire
4.821999999999999,4.861999999999998,C,or
4.881999999999998,5.102,C,something
5.1419999999999995,5.222999999999999,C,with
5.262999999999998,5.303000000000001,C,it
5.323,5.402999999999999,C,or
5.422999999999998,5.523,C,they
5.562999999999999,5.702999999999999,C,could
5.7429999999999986,5.962999999999997,C,make
7.202999999999999,7.562999999999999,C,"cabins,"
7.582999999999998,7.643000000000001,C,you
7.663,7.783999999999999,C,"know,"
7.8039999999999985,8.244,C,protection
8.264,8.323999999999998,C,for
8.364,8.903999999999996,C,themselves.
9.323999999999998,9.444000000000003,R,"Yeah,"
9.484000000000002,9.604,R,that's
9.625,9.704999999999998,R,what
9.725000000000001,9.744999999999997,R,I
9.765,9.905000000000001,R,thought.
9.924999999999997,9.985,R,And
10.005000000000003,10.244999999999997,R,also
10.284999999999997,10.545000000000002,R,"like,"
10.824999999999996,11.905999999999999,R,"yeah,"
12.205999999999996,12.426000000000002,R,if
12.746000000000002,12.826,R,it
12.885999999999996,12.966000000000001,R,was
12.985999999999997,13.106000000000002,R,like
13.146,13.165999999999997,R,a
13.225999999999999,13.607,R,"wolf,"
13.627000000000002,13.646999999999998,R,a
13.667000000000002,13.847000000000001,R,mad
13.887,14.067,R,wolf
14.086999999999996,14.146999999999998,R,or
14.167000000000002,14.506999999999998,R,"something,"
14.527000000000001,14.686999999999998,R,they
14.707,14.786999999999999,R,can
14.807000000000002,15.027000000000001,R,kill
15.808,15.967999999999996,R,it.
16.168,16.448,C,"So,"
16.507999999999996,16.787999999999997,C,"okay,"
16.827999999999996,16.967999999999996,C,yes
16.988,17.107999999999997,C,for
17.128,17.268,C,that.
17.729,17.929000000000002,C,"Yeah,"
17.988999999999997,18.329,C,"okay,"
18.348999999999997,18.628999999999998,C,yeah.
