Start Time,End Time,Speaker,Word
0.0,0.04000000000007731,R,i
0.10000000000002274,0.3410000000000082,R,can't
0.4010000000000673,0.5810000000000173,R,see
0.7620000000000573,1.1420000000000528,R,anything
4.244000000000028,4.624000000000024,C,anything
4.724000000000046,4.984000000000037,C,else
5.064000000000078,5.4640000000000555,C,except
5.524000000000001,5.663999999999987,C,the
5.684000000000083,6.44500000000005,C,newspapers
6.485000000000014,6.585000000000036,C,that
6.605000000000018,6.665000000000077,C,are
6.685000000000059,6.8250000000000455,C,going
6.845000000000027,6.94500000000005,C,to
6.985000000000014,7.285000000000082,C,catch
7.384999999999991,7.725000000000023,C,light
7.884999999999991,8.045000000000073,C,in
8.125,8.925000000000068,C,the
8.94500000000005,10.886000000000081,C,deep
10.946000000000026,11.346000000000004,C,snow
11.386000000000081,11.48599999999999,C,and
11.54600000000005,11.966000000000008,C,freezing
12.026000000000067,12.365999999999985,C,"cold,"
12.426000000000045,12.567000000000007,C,can
12.607000000000085,12.826999999999998,C,you?
12.84699999999998,13.867000000000075,R,"Well,"
13.907000000000039,14.047000000000025,R,"see,"
14.127000000000066,14.586999999999989,R,basically
14.627000000000066,14.747000000000071,R,what
14.767000000000053,14.907000000000039,R,I'm
14.947000000000003,15.326999999999998,R,thinking
15.447000000000003,15.527000000000044,R,is
15.567000000000007,15.726999999999975,R,that
15.828000000000088,16.208000000000084,R,ultimately
16.28800000000001,16.58800000000008,R,if
16.648000000000025,16.868000000000052,R,"you're,"
17.10800000000006,17.187999999999988,R,you
17.208000000000084,17.368000000000052,R,"know,"
17.807999999999993,18.02800000000002,R,stuck
18.067999999999984,18.128000000000043,R,in
18.148000000000025,18.208000000000084,R,the
18.228000000000065,18.44799999999998,R,woods
18.488000000000056,18.58800000000008,R,and
18.648000000000025,18.76800000000003,R,it's
19.329000000000065,19.689000000000078,R,"snowy,"
19.729000000000042,19.849000000000046,R,so
19.908999999999992,20.309000000000083,R,obviously
20.329000000000065,20.38900000000001,R,the
20.408999999999992,20.509000000000015,R,woods
20.528999999999996,20.589000000000055,R,are
20.609000000000037,20.70900000000006,R,going
20.729000000000042,20.769000000000005,R,to
20.788999999999987,20.849000000000046,R,be
20.88900000000001,21.149,R,"wet,"
21.189000000000078,21.408999999999992,R,that
21.749000000000024,21.869000000000028,R,what
21.88900000000001,21.989000000000033,R,you
22.028999999999996,22.189000000000078,R,need
22.229000000000042,22.309000000000083,R,to
