Start Time,End Time,Speaker,Word
0.0,0.14000000000001478,C,And
0.1599999999999966,0.2400000000000091,C,the
0.28000000000000114,0.7400000000000091,C,heavy-duty
0.7599999999999909,1.2009999999999934,C,canvas?
2.2379999999999995,2.5180000000000007,R,I've
2.538000000000011,2.6980000000000075,R,said
2.7379999999999995,2.9380000000000166,R,yes
2.9579999999999984,3.038000000000011,R,to
3.0579999999999927,3.158999999999992,R,that
3.179000000000002,3.2590000000000146,R,as
3.2990000000000066,3.4790000000000134,R,"well,"
3.5190000000000055,3.7390000000000043,R,"again,"
3.7590000000000146,3.938999999999993,R,just
3.9989999999999952,4.13900000000001,R,for
4.179000000000002,4.5589999999999975,R,"warmth,"
4.878999999999991,4.998999999999995,R,and
5.039000000000016,5.159999999999997,R,it's
5.180000000000007,5.3799999999999955,R,quite
5.439999999999998,5.680000000000007,R,big.
6.340000000000003,6.6200000000000045,C,"Yeah,"
6.700000000000017,6.780000000000001,C,I
6.819999999999993,6.960000000000008,C,said
7.001000000000005,7.200999999999993,C,yes
7.241000000000014,7.320999999999998,C,as
7.341000000000008,7.521000000000015,C,well.
7.561000000000007,7.640999999999991,C,They
7.661000000000001,7.781000000000006,C,can
7.801000000000016,7.9809999999999945,C,build
8.021000000000015,8.061000000000007,C,a
8.100999999999999,8.681000000000012,C,shelter
9.021999999999991,9.141999999999996,C,if
11.462999999999994,11.563000000000017,C,it's
11.582999999999998,11.823000000000008,C,taking
11.843000000000018,11.863,C,a
11.902999999999992,12.143,C,while
12.182999999999993,12.283000000000015,C,to
12.302999999999997,12.38300000000001,C,be
12.423000000000002,12.703000000000003,C,rescued
12.76400000000001,12.804000000000002,C,or
12.824000000000012,13.224000000000018,C,whatever.
13.244,13.26400000000001,C,I
14.463999999999999,14.584000000000003,C,think
14.604000000000013,14.784999999999997,C,that's
14.805000000000007,14.944999999999993,C,quite
14.965000000000003,15.405000000000001,C,essential.
16.025000000000006,16.305000000000007,R,Okay.
17.945999999999998,18.02600000000001,R,And
