Start Time,End Time,Speaker,Word
0.0,0.05999999999994543,C,"Now,"
0.08000000000004093,0.15999999999996817,C,what
0.17999999999994998,0.22000000000002728,C,do
0.2400000000000091,0.2999999999999545,C,you
0.31999999999993634,0.4199999999999591,C,think
0.4600000000000364,0.6000000000000227,C,about
0.6200000000000045,0.67999999999995,C,the
0.7200000000000273,0.8999999999999773,C,map?
0.9199999999999591,1.1000000000000227,C,Because
1.1399999999999864,1.17999999999995,C,I
1.2200000000000273,1.3600000000000136,C,think
1.7200000000000273,1.8600000000000136,C,I've
1.9009999999999536,2.0009999999999764,C,had
2.04099999999994,2.0810000000000173,C,a
2.100999999999999,2.280999999999949,C,change
2.3210000000000264,2.36099999999999,C,of
2.4009999999999536,2.620999999999981,C,heart
2.6609999999999445,2.8010000000000446,C,since
2.841000000000008,2.9009999999999536,C,I
2.941000000000031,3.0610000000000355,C,put
3.0810000000000173,3.18100000000004,C,my
3.2210000000000036,3.4610000000000127,C,answer.
3.9009999999999536,4.020999999999958,R,"Oh,"
4.04099999999994,4.201000000000022,R,"right,"
4.221000000000004,4.420999999999935,R,okay.
4.461000000000013,4.6609999999999445,R,What
4.701000000000022,4.780999999999949,R,did
4.821000000000026,4.880999999999972,R,you
4.920999999999935,5.201999999999998,R,think?
5.9220000000000255,6.001999999999953,R,I
6.04200000000003,6.201999999999998,R,put
6.241999999999962,6.581999999999994,R,yes.
7.361999999999966,7.461999999999989,C,I
7.481999999999971,7.621999999999957,C,put
7.641999999999939,7.782000000000039,C,"yes,"
7.802000000000021,8.001999999999953,C,because
8.021999999999935,8.081999999999994,C,it
8.101999999999975,8.283000000000015,C,seemed
8.322999999999979,8.523000000000025,C,"obvious,"
8.562999999999988,8.682999999999993,C,any
8.702999999999975,8.822999999999979,C,kind
8.842999999999961,8.883000000000038,C,of
8.90300000000002,9.08299999999997,C,map.
9.102999999999952,9.202999999999975,C,But
9.222999999999956,9.342999999999961,C,then
9.40300000000002,9.622999999999934,C,"again,"
10.222999999999956,10.302999999999997,C,it
10.322999999999979,10.462999999999965,C,says
10.482999999999947,10.722999999999956,C,air
10.783000000000015,10.962999999999965,C,"map,"
11.003000000000043,11.062999999999988,C,and
11.08299999999997,11.322999999999979,C,looking
11.362999999999943,11.44399999999996,C,at
11.484000000000037,11.543999999999983,C,"it,"
11.583999999999946,11.644000000000005,C,it
11.683999999999969,11.884000000000015,C,seems
11.94399999999996,12.024000000000001,C,to
12.063999999999965,12.323999999999955,C,show
12.343999999999937,12.364000000000033,C,a
13.183999999999969,13.484000000000037,C,very
14.884999999999991,15.56499999999994,C,small-scale
15.80499999999995,15.985000000000014,C,map.
17.226,17.505999999999972,R,"Yeah,"
18.047000000000025,18.206999999999994,R,and
18.246999999999957,18.646999999999935,R,also
18.706999999999994,18.76699999999994,R,if
18.807000000000016,18.947000000000003,R,we've
18.966999999999985,19.067000000000007,R,got
19.08699999999999,19.146999999999935,R,the
19.206999999999994,19.567000000000007,R,fire
19.58699999999999,19.626999999999953,R,to
19.807999999999993,19.908000000000015,R,let
19.94799999999998,20.048000000000002,R,them
20.067999999999984,20.347999999999956,R,know
20.388000000000034,20.508000000000038,R,where
20.52800000000002,20.648000000000025,R,they
20.867999999999938,21.008000000000038,R,are
21.908999999999992,22.32899999999995,R,and
24.610000000000014,24.850000000000023,R,what's
24.870000000000005,25.051000000000045,R,been
25.091000000000008,25.250999999999976,R,so
25.311000000000035,25.53099999999995,R,far
25.61099999999999,25.770999999999958,R,with
25.79099999999994,25.951000000000022,R,their
26.010999999999967,26.630999999999972,R,location.
27.451999999999998,27.591999999999985,C,So
27.631999999999948,27.79200000000003,C,far
27.831999999999994,28.05200000000002,C,"nothing,"
28.091999999999985,28.152000000000044,C,but
28.172000000000025,28.312000000000012,C,there's
28.331999999999994,28.412000000000035,C,one
28.452999999999975,28.612999999999943,C,coming
28.692999999999984,29.07299999999998,C,up.
30.19399999999996,30.274,R,The
