Start Time,End Time,Speaker,Word
0.0,0.120000000000001,C,any...
6.882999999999999,7.042999999999999,C,use
7.083000000000002,7.222999999999999,C,for
7.243000000000002,7.263000000000002,C,a
7.304000000000002,7.5440000000000005,C,lot
7.704000000000001,7.824000000000002,C,in
7.844000000000001,7.9239999999999995,C,this
7.943999999999999,8.744,C,environment.
8.764,8.844000000000001,R,"Yeah,"
8.864,8.884,R,I
8.904,9.044,R,think
9.104,9.264,R,I
9.284000000000002,9.344000000000001,R,can
9.364,9.484000000000002,R,kind
9.524000000000001,9.565000000000001,R,of
9.605,9.805,R,agree
9.825,9.905000000000001,R,with
9.945,10.105,R,you.
10.125,10.145,R,I
10.165,10.785,R,put
10.825,10.905000000000001,R,a
10.965,11.085,R,no
11.125,11.205000000000002,R,as
11.245000000000001,11.504999999999999,R,well.
12.046,12.086000000000002,R,I
12.126000000000001,12.386,R,can't
12.486,12.646,R,see
12.706,12.786000000000001,R,how
12.806000000000001,12.926000000000002,R,that
12.946000000000002,13.066000000000003,R,would
13.106000000000002,13.246000000000002,R,help
13.266000000000002,13.406000000000002,R,them.
13.886,14.126000000000001,C,"Yeah,"
14.427,14.687000000000001,C,same
14.707,15.067,C,here.
15.687000000000001,15.947,R,So
15.987000000000002,16.247,R,should
16.608,16.688000000000002,R,we
16.708000000000002,16.828,R,go
16.848,16.908,R,for
16.928,17.068,R,that
17.088,17.228,R,"then,"
17.248,17.408,R,saying
17.448,17.648,R,no?
17.688000000000002,17.908,R,"Yeah,"
18.028000000000002,18.248,R,"no,"
18.528000000000002,18.709,R,makes
18.729,18.949,R,sense.
