Start Time,End Time,Speaker,Word
0.0,0.4000000000000341,C,"Okay,"
0.4200000000000159,0.4800000000000182,C,and
0.5,0.6410000000000196,C,what
0.68100000000004,0.8010000000000446,C,did
0.8210000000000264,1.1210000000000377,C,you
1.9210000000000491,2.1210000000000377,C,say
2.1610000000000014,2.261000000000024,C,for
2.3010000000000446,2.441000000000031,C,the
2.521000000000015,2.941000000000031,C,sectional
3.021000000000015,3.1610000000000014,C,air
3.18100000000004,3.4010000000000105,C,map
3.4610000000000127,3.521000000000015,C,of
3.841000000000008,4.441000000000031,C,plastic?
4.461000000000013,4.481000000000051,R,I
5.822000000000003,6.122000000000014,R,put
6.382000000000005,6.462000000000046,R,"yes,"
6.5020000000000095,6.602000000000032,R,but
6.622000000000014,6.662000000000035,R,I
6.682000000000016,6.942000000000007,R,don't
6.982000000000028,7.182000000000016,R,really
7.201999999999998,7.402000000000044,R,know
7.482000000000028,7.7620000000000005,R,why.
8.402000000000044,8.503000000000043,C,I
8.523000000000025,8.703000000000031,C,put
8.742999999999995,9.043000000000006,C,yes
9.103000000000009,9.283000000000015,C,because
9.302999999999997,9.44300000000004,C,I
9.463000000000022,9.563000000000045,C,just
9.603000000000009,9.783000000000015,C,"thought,"
9.823000000000036,9.923000000000002,C,"well,"
11.123000000000047,11.423000000000002,C,At
12.023000000000025,12.18300000000005,C,"least,"
12.223000000000013,12.302999999999997,C,if
12.343000000000018,12.463000000000022,C,it's
12.483000000000004,12.563000000000045,C,made
12.603000000000009,12.643000000000029,C,of
12.68300000000005,13.244000000000028,C,"plastic,"
13.30400000000003,13.444000000000017,C,if
13.463999999999999,13.504000000000019,C,it
13.524000000000001,13.76400000000001,C,rains
13.824000000000012,13.884000000000015,C,or
13.903999999999996,14.204000000000008,C,"anything,"
14.244000000000028,14.364000000000033,C,it's
14.384000000000015,14.704000000000008,C,going
14.76400000000001,14.924000000000035,C,to
14.963999999999999,15.76400000000001,C,survive.
15.864000000000033,15.984000000000037,R,Is
16.745000000000005,17.004999999999995,R,it
17.085000000000036,17.20500000000004,R,a
17.245000000000005,17.42500000000001,R,map
17.465000000000032,17.545000000000016,R,of
17.564999999999998,17.625,R,the
17.725000000000023,17.92500000000001,R,area
17.94500000000005,18.045000000000016,R,that
18.064999999999998,18.16500000000002,R,we
18.185000000000002,18.345000000000027,R,need?
19.76600000000002,19.906000000000006,C,"Well,"
19.926000000000045,20.165999999999997,C,that's
20.226,20.406000000000006,C,"true,"
20.466000000000008,20.946000000000026,C,actually.
21.165999999999997,21.406000000000006,C,That's
21.446000000000026,21.706000000000017,C,true.
22.346000000000004,22.92700000000002,C,So...
23.887,23.987000000000023,C,I'd
24.027000000000044,24.20700000000005,C,put
24.247000000000014,24.607000000000028,C,"yes,"
24.70700000000005,24.90700000000004,C,but
25.647000000000048,25.727000000000032,C,if
25.766999999999996,25.888000000000034,C,it's
25.948000000000036,26.148000000000025,C,not...
28.088000000000022,28.348000000000013,C,It's
28.608000000000004,28.848000000000013,C,annoying
28.867999999999995,28.948000000000036,C,that
28.968000000000018,29.048000000000002,C,you
29.06800000000004,29.249000000000024,C,can't
29.289000000000044,29.449000000000012,C,put
29.489000000000033,29.789000000000044,C,"maybe,"
29.829000000000008,30.009000000000015,C,isn't
30.049000000000035,30.16900000000004,C,it?
30.18900000000002,30.369000000000028,C,Because
30.38900000000001,30.42900000000003,C,if
30.66900000000004,30.769000000000005,C,we
30.789000000000044,30.949000000000012,C,could
30.989000000000033,31.449000000000012,C,establish
31.489000000000033,31.62900000000002,C,where
31.649,31.749000000000024,C,we
31.809000000000026,32.089,C,"were,"
32.40900000000005,32.49000000000001,C,and
32.55000000000001,32.910000000000025,C,if
33.31,33.450000000000045,C,it
33.49000000000001,34.05000000000001,C,corresponded
34.09000000000003,34.370000000000005,C,to
34.410000000000025,34.53000000000003,C,where
34.57000000000005,34.85000000000002,C,we
34.870000000000005,35.23000000000002,C,"were,"
35.33000000000004,35.650000000000034,C,obviously
35.670000000000016,35.710000000000036,C,it
35.73000000000002,35.83100000000002,C,would
35.87100000000004,35.971000000000004,C,be
35.99100000000004,36.23100000000005,C,handy
36.25100000000003,36.291,C,to
36.39100000000002,36.61100000000005,C,"us,"
36.69100000000003,36.89100000000002,C,but...
37.912000000000035,38.23200000000003,C,"Like,"
38.912000000000035,38.97200000000004,C,I
38.99200000000002,39.27200000000005,C,"don't,"
39.47200000000004,39.712000000000046,C,because
39.73200000000003,39.793000000000006,C,it
39.813000000000045,39.93300000000005,C,needs
39.95300000000003,40.013000000000034,C,to
40.033000000000015,40.13300000000004,C,be
