start,end,speaker,text
0.0,9.625,C,"The heavy duty canvas, I actually said no again, purely for the reason that my entire logic for the whole thing was that because it was 20 miles and they didn't want to stay there under minus 40, that they would try and get home ASAP."
11.055999999999983,12.956999999999994,R,So to put the eggs in the one basket.
13.456999999999994,13.99799999999999,C,Exactly.
14.018,17.400000000000006,R,I think there are no limitations.
17.419999999999987,19.040999999999997,C,We could have just said yes to everything.
20.74199999999999,34.44200000000001,R,"Yeah, I guess. Well, that's the thing. So we're speaking to the guys before we started, but we do factor in how heavy things would be. That should be part of our decision on whether to take them or not."
35.56299999999999,42.266999999999996,C,"By sheer coincidence, I actually did just lift a 20 by 20 heavy duty canvas from under a boat and it was unbelievably heavy."
42.28699999999998,59.976999999999975,R,It was crazy. Fair enough. But if they are stuck out in the middle of the night then... Then it would be very useful. So I guess it's whether we are thinking just get them there quickly or whether we have to take...
62.343999999999994,72.57299999999998,C,"I don't really know that in minus 40, especially if they weren't able to get a good fire because of the cigarette lighter fluid, that whether or not even a canvas and stuff like that would be all that helpful. I mean, minus 40 is ridiculously cold."
73.43399999999997,79.11899999999997,R,Right. Okay. What would you say then for this?
79.74000000000001,87.66699999999997,UNKNOWN,"I don't know. I mean, like I said, because we've gone for, yes, for the newspapers and the cigarette lighter, I suppose then having a heavy duty canvas would be good too, because if they are staying the night, then it would be useful."
88.75200000000001,89.65199999999999,R,"Right, definitely."
89.67199999999997,92.37299999999999,C,"Okay, do you want to take it then? Yeah, go for it, yeah."
92.81400000000002,92.99399999999997,R,Okay.
